Year,EndDate,day.of.year,Station,Net,Species,totcount,LG,Morts
2018,7/30/2018,211,214,214E,ARCS,140,1,0
2018,7/30/2018,211,214,214E,ARCS,3,2,0
2018,7/30/2018,211,214,214E,ARCS,2,3,0
2018,7/30/2018,211,214,214E,BDWF,15,1,0
2018,7/30/2018,211,214,214E,BDWF,56,2,0
2018,7/30/2018,211,214,214E,BDWF,1,3,0
2018,7/30/2018,211,214,214E,LSCS,7,1,0
2018,7/30/2018,211,214,214E,LSCS,2,2,0
2018,7/30/2018,211,214,214E,HBWF,2,NA,0
2018,7/30/2018,211,214,214E,SFCD,41,NA,0
2018,7/30/2018,211,214,214E,ARFL,340,NA,0
2018,7/30/2018,211,214,214E,FHSC,63,NA,0
2018,7/30/2018,211,214,214E,RBSM,70,NA,15
2018,7/30/2018,211,220,220E,ARCS,10,1,0
2018,7/30/2018,211,220,220E,ARCS,5,2,0
2018,7/30/2018,211,220,220E,BDWF,3,1,0
2018,7/30/2018,211,220,220E,BDWF,22,2,0
2018,7/30/2018,211,220,220E,BDWF,2,3,0
2018,7/30/2018,211,220,220E,LSCS,17,1,0
2018,7/30/2018,211,220,220E,LSCS,18,2,0
2018,7/30/2018,211,220,220E,HBWF,12,NA,0
2018,7/30/2018,211,220,220E,ARCD,7,NA,0
2018,7/30/2018,211,220,220E,SFCD,7,NA,0
2018,7/30/2018,211,220,220E,ARFL,34,NA,0
2018,7/30/2018,211,220,220E,FHSC,15,NA,0
2018,7/30/2018,211,220,220E,RBSM,13,NA,0
2018,7/30/2018,211,220,220W,ARCS,3,1,0
2018,7/30/2018,211,220,220W,ARCS,1,2,0
2018,7/30/2018,211,220,220W,BDWF,8,1,0
2018,7/30/2018,211,220,220W,BDWF,30,2,0
2018,7/30/2018,211,220,220W,BDWF,3,3,0
2018,7/30/2018,211,220,220W,LSCS,5,1,0
2018,7/30/2018,211,220,220W,LSCS,6,2,0
2018,7/30/2018,211,220,220W,HBWF,6,NA,0
2018,7/30/2018,211,220,220W,ARCD,7,NA,0
2018,7/30/2018,211,220,220W,SFCD,3,NA,0
2018,7/30/2018,211,220,220W,ARFL,20,NA,0
2018,7/30/2018,211,220,220W,FHSC,14,NA,0
2018,7/30/2018,211,220,220W,RBSM,8,NA,0
2018,7/30/2018,211,220,220W,RDWF,1,NA,0
2018,7/30/2018,211,218,218E,ARCS,137,1,0
2018,7/30/2018,211,218,218E,ARCS,6,2,0
2018,7/30/2018,211,218,218E,BDWF,121,1,0
2018,7/30/2018,211,218,218E,BDWF,382,2,0
2018,7/30/2018,211,218,218E,BDWF,12,3,0
2018,7/30/2018,211,218,218E,LSCS,62,1,0
2018,7/30/2018,211,218,218E,LSCS,50,2,0
2018,7/30/2018,211,218,218E,HBWF,10,NA,0
2018,7/30/2018,211,218,218E,SFCD,84,NA,0
2018,7/30/2018,211,218,218E,ARFL,44,NA,0
2018,7/30/2018,211,218,218E,FHSC,9,NA,0
2018,7/30/2018,211,218,218E,NNSB,1,NA,0
2018,7/30/2018,211,218,218E,RBSM,35,NA,1
2018,7/30/2018,211,218,218E,RDWF,1,NA,0
2018,7/30/2018,211,218,218E,PINK,1,NA,0
2018,7/30/2018,211,218,218W,ARCS,10,1,0
2018,7/30/2018,211,218,218W,ARCS,8,2,0
2018,7/30/2018,211,218,218W,ARCS,1,3,0
2018,7/30/2018,211,218,218W,BDWF,10,1,0
2018,7/30/2018,211,218,218W,BDWF,17,2,0
2018,7/30/2018,211,218,218W,BDWF,18,3,0
2018,7/30/2018,211,218,218W,LSCS,13,1,0
2018,7/30/2018,211,218,218W,LSCS,6,2,0
2018,7/30/2018,211,218,218W,DLVN,1,2,0
2018,7/30/2018,211,218,218W,HBWF,4,NA,0
2018,7/30/2018,211,218,218W,SFCD,21,NA,0
2018,7/30/2018,211,218,218W,ARFL,128,NA,0
2018,7/30/2018,211,218,218W,FHSC,11,NA,0
2018,7/30/2018,211,218,218W,RBSM,8,NA,0
2018,7/31/2018,212,220,220W,ARCS,1,2,0
2018,7/31/2018,212,220,220W,BDWF,1,1,0
2018,7/31/2018,212,220,220W,BDWF,21,2,0
2018,7/31/2018,212,220,220W,LSCS,1,1,0
2018,7/31/2018,212,220,220W,LSCS,3,2,0
2018,7/31/2018,212,220,220W,DLVN,1,1,0
2018,7/31/2018,212,220,220W,HBWF,6,NA,0
2018,7/31/2018,212,220,220W,SFCD,4,NA,0
2018,7/31/2018,212,220,220W,ARFL,42,NA,0
2018,7/31/2018,212,220,220W,FHSC,5,NA,0
2018,7/31/2018,212,220,220E,ARCS,5,1,0
2018,7/31/2018,212,220,220E,ARCS,4,2,0
2018,7/31/2018,212,220,220E,BDWF,6,2,0
2018,7/31/2018,212,220,220E,BDWF,7,3,0
2018,7/31/2018,212,220,220E,LSCS,4,1,0
2018,7/31/2018,212,220,220E,LSCS,13,2,0
2018,7/31/2018,212,220,220E,HBWF,6,NA,0
2018,7/31/2018,212,220,220E,ARCD,8,NA,0
2018,7/31/2018,212,220,220E,SFCD,1,NA,0
2018,7/31/2018,212,220,220E,ARFL,30,NA,0
2018,7/31/2018,212,220,220E,FHSC,17,NA,0
2018,7/31/2018,212,220,220E,RBSM,1,NA,0
2018,7/31/2018,212,218,218E,ARCS,4,1,0
2018,7/31/2018,212,218,218E,ARCS,9,2,0
2018,7/31/2018,212,218,218E,ARCS,3,3,0
2018,7/31/2018,212,218,218E,BDWF,2,1,0
2018,7/31/2018,212,218,218E,BDWF,19,2,0
2018,7/31/2018,212,218,218E,LSCS,49,1,0
2018,7/31/2018,212,218,218E,LSCS,62,2,0
2018,7/31/2018,212,218,218E,DLVN,2,2,0
2018,7/31/2018,212,218,218E,HBWF,31,NA,0
2018,7/31/2018,212,218,218E,ARCD,1,NA,0
2018,7/31/2018,212,218,218E,SFCD,51,NA,0
2018,7/31/2018,212,218,218E,ARFL,24,NA,0
2018,7/31/2018,212,218,218E,FHSC,8,NA,0
2018,7/31/2018,212,218,218E,RBSM,23,NA,0
2018,7/31/2018,212,218,218W,ARCS,14,1,0
2018,7/31/2018,212,218,218W,ARCS,8,2,0
2018,7/31/2018,212,218,218W,ARCS,1,3,0
2018,7/31/2018,212,218,218W,BDWF,19,1,0
2018,7/31/2018,212,218,218W,BDWF,137,2,0
2018,7/31/2018,212,218,218W,BDWF,5,3,0
2018,7/31/2018,212,218,218W,LSCS,56,1,0
2018,7/31/2018,212,218,218W,LSCS,29,2,0
2018,7/31/2018,212,218,218W,DLVN,1,2,0
2018,7/31/2018,212,218,218W,HBWF,17,NA,0
2018,7/31/2018,212,218,218W,SFCD,60,NA,0
2018,7/31/2018,212,218,218W,ARFL,300,NA,0
2018,7/31/2018,212,218,218W,FHSC,28,NA,0
2018,7/31/2018,212,218,218W,RBSM,13,NA,0
2018,7/31/2018,212,218,218W,PCHG,1,NA,0
2018,7/31/2018,212,230,230S,ARCS,41,1,0
2018,7/31/2018,212,230,230S,ARCS,6,2,0
2018,7/31/2018,212,230,230S,BDWF,1,1,0
2018,7/31/2018,212,230,230S,BDWF,41,2,0
2018,7/31/2018,212,230,230S,BDWF,11,3,0
2018,7/31/2018,212,230,230S,LSCS,7,1,1
2018,7/31/2018,212,230,230S,LSCS,3,2,1
2018,7/31/2018,212,230,230S,HBWF,9,NA,0
2018,7/31/2018,212,230,230S,ARFL,10,NA,0
2018,7/31/2018,212,230,230S,FHSC,4,NA,0
2018,7/31/2018,212,230,230S,RBSM,28,NA,10
2018,7/31/2018,212,230,230S,RDWF,2,NA,0
2018,7/31/2018,212,230,230N,ARCS,18,1,0
2018,7/31/2018,212,230,230N,ARCS,1,2,0
2018,7/31/2018,212,230,230N,BDWF,1,1,0
2018,7/31/2018,212,230,230N,BDWF,4,2,0
2018,7/31/2018,212,230,230N,BDWF,2,3,0
2018,7/31/2018,212,230,230N,LSCS,1,1,0
2018,7/31/2018,212,230,230N,LSCS,6,2,0
2018,7/31/2018,212,230,230N,ARFL,3,NA,0
2018,7/31/2018,212,230,230N,FHSC,3,NA,0
2018,7/31/2018,212,230,230N,RBSM,22,NA,14
2018,7/31/2018,212,230,230N,RDWF,4,NA,0
2018,7/31/2018,212,230,230N,NNSB,2,NA,0
2018,7/31/2018,212,214,214E,ARCS,15,1,0
2018,7/31/2018,212,214,214E,ARCS,3,2,0
2018,7/31/2018,212,214,214E,BDWF,24,1,0
2018,7/31/2018,212,214,214E,BDWF,42,2,0
2018,7/31/2018,212,214,214E,LSCS,5,1,0
2018,7/31/2018,212,214,214E,LSCS,3,2,0
2018,7/31/2018,212,214,214E,HBWF,1,NA,0
2018,7/31/2018,212,214,214E,SFCD,5,NA,0
2018,7/31/2018,212,214,214E,ARFL,262,NA,0
2018,7/31/2018,212,214,214E,FHSC,26,NA,0
2018,7/31/2018,212,214,214E,RBSM,10,NA,0
2018,7/31/2018,212,214,214E,RDWF,1,NA,0
2018,7/31/2018,212,214,214W,ARCS,167,1,0
2018,7/31/2018,212,214,214W,ARCS,18,2,0
2018,7/31/2018,212,214,214W,BDWF,153,1,0
2018,7/31/2018,212,214,214W,BDWF,167,2,0
2018,7/31/2018,212,214,214W,BDWF,1,3,0
2018,7/31/2018,212,214,214W,LSCS,47,1,0
2018,7/31/2018,212,214,214W,LSCS,18,2,0
2018,7/31/2018,212,214,214W,DLVN,1,2,0
2018,7/31/2018,212,214,214W,HBWF,5,NA,0
2018,7/31/2018,212,214,214W,SFCD,5,NA,0
2018,7/31/2018,212,214,214W,ARFL,187,NA,0
2018,7/31/2018,212,214,214W,FHSC,40,NA,0
2018,7/31/2018,212,214,214W,RBSM,24,NA,0
2018,7/31/2018,212,214,214W,RDWF,3,NA,0
2018,8/1/2018,213,214,214E,ARCS,10,1,0
2018,8/1/2018,213,214,214E,ARCS,2,2,0
2018,8/1/2018,213,214,214E,BDWF,2,1,0
2018,8/1/2018,213,214,214E,BDWF,15,2,0
2018,8/1/2018,213,214,214E,BDWF,4,3,0
2018,8/1/2018,213,214,214E,SFCD,6,NA,0
2018,8/1/2018,213,214,214E,ARFL,41,NA,0
2018,8/1/2018,213,214,214E,FHSC,9,NA,0
2018,8/1/2018,213,214,214E,RBSM,36,NA,0
2018,8/1/2018,213,214,214E,RDWF,1,NA,0
2018,8/1/2018,213,214,214W,ARCS,49,1,0
2018,8/1/2018,213,214,214W,ARCS,13,2,0
2018,8/1/2018,213,214,214W,BDWF,28,1,0
2018,8/1/2018,213,214,214W,BDWF,143,2,0
2018,8/1/2018,213,214,214W,BDWF,17,3,0
2018,8/1/2018,213,214,214W,LSCS,8,1,0
2018,8/1/2018,213,214,214W,LSCS,3,2,0
2018,8/1/2018,213,214,214W,DLVN,1,1,0
2018,8/1/2018,213,214,214W,DLVN,1,2,0
2018,8/1/2018,213,214,214W,HBWF,3,NA,0
2018,8/1/2018,213,214,214W,SFCD,7,NA,0
2018,8/1/2018,213,214,214W,ARFL,113,NA,0
2018,8/1/2018,213,214,214W,FHSC,22,NA,0
2018,8/1/2018,213,214,214W,RBSM,461,NA,7
2018,8/1/2018,213,214,214W,THSB,1,NA,0
2018,8/1/2018,213,230,230S,ARCS,113,1,0
2018,8/1/2018,213,230,230S,ARCS,12,2,0
2018,8/1/2018,213,230,230S,BDWF,14,2,0
2018,8/1/2018,213,230,230S,BDWF,2,3,0
2018,8/1/2018,213,230,230S,LSCS,56,1,0
2018,8/1/2018,213,230,230S,LSCS,3,2,0
2018,8/1/2018,213,230,230S,HBWF,2,NA,0
2018,8/1/2018,213,230,230S,FHSC,7,NA,0
2018,8/1/2018,213,230,230S,RBSM,21,NA,2
2018,8/1/2018,213,230,230N,ARCS,5,1,0
2018,8/1/2018,213,230,230N,LSCS,1,1,0
2018,8/1/2018,213,230,230N,FHSC,4,NA,0
2018,8/1/2018,213,230,230N,RBSM,12,NA,1
2018,8/1/2018,213,218,218E,ARCS,3,1,0
2018,8/1/2018,213,218,218E,ARCS,2,2,0
2018,8/1/2018,213,218,218E,ARCS,1,3,0
2018,8/1/2018,213,218,218E,BDWF,6,2,0
2018,8/1/2018,213,218,218E,BDWF,11,3,0
2018,8/1/2018,213,218,218E,LSCS,21,1,0
2018,8/1/2018,213,218,218E,LSCS,303,2,0
2018,8/1/2018,213,218,218E,HBWF,14,NA,0
2018,8/1/2018,213,218,218E,SFCD,41,NA,0
2018,8/1/2018,213,218,218E,ARFL,55,NA,0
2018,8/1/2018,213,218,218E,FHSC,17,NA,0
2018,8/1/2018,213,218,218E,RBSM,153,NA,0
2018,8/1/2018,213,218,218W,ARCS,4,1,0
2018,8/1/2018,213,218,218W,BDWF,1,2,0
2018,8/1/2018,213,218,218W,BDWF,8,3,0
2018,8/1/2018,213,218,218W,LSCS,2,1,0
2018,8/1/2018,213,218,218W,LSCS,11,2,0
2018,8/1/2018,213,218,218W,DLVN,1,1,0
2018,8/1/2018,213,218,218W,SFCD,16,NA,0
2018,8/1/2018,213,218,218W,ARFL,37,NA,0
2018,8/1/2018,213,218,218W,FHSC,17,NA,0
2018,8/1/2018,213,218,218W,RBSM,10,NA,0
2018,8/1/2018,213,218,218W,THSB,1,NA,0
2018,8/1/2018,213,220,220W,ARCS,11,1,0
2018,8/1/2018,213,220,220W,ARCS,2,2,0
2018,8/1/2018,213,220,220W,BDWF,1,2,0
2018,8/1/2018,213,220,220W,BDWF,7,3,0
2018,8/1/2018,213,220,220W,LSCS,1,1,0
2018,8/1/2018,213,220,220W,LSCS,3,2,0
2018,8/1/2018,213,220,220W,DLVN,1,1,0
2018,8/1/2018,213,220,220W,HBWF,3,NA,0
2018,8/1/2018,213,220,220W,ARFL,10,NA,0
2018,8/1/2018,213,220,220W,FHSC,6,NA,0
2018,8/1/2018,213,220,220W,RBSM,1,NA,0
2018,8/1/2018,213,220,220W,THSB,2,NA,0
2018,8/1/2018,213,220,220W,RDWF,3,NA,0
2018,8/1/2018,213,220,220E,ARCS,5,1,0
2018,8/1/2018,213,220,220E,ARCS,1,2,0
2018,8/1/2018,213,220,220E,BDWF,10,2,0
2018,8/1/2018,213,220,220E,BDWF,1,3,0
2018,8/1/2018,213,220,220E,LSCS,1,1,0
2018,8/1/2018,213,220,220E,LSCS,1,2,0
2018,8/1/2018,213,220,220E,HBWF,3,NA,0
2018,8/1/2018,213,220,220E,SFCD,3,NA,0
2018,8/1/2018,213,220,220E,ARFL,3,NA,0
2018,8/1/2018,213,220,220E,FHSC,19,NA,0
2018,8/2/2018,214,230,230S,ARCS,31,1,0
2018,8/2/2018,214,230,230S,ARCS,4,2,0
2018,8/2/2018,214,230,230S,BDWF,1,1,0
2018,8/2/2018,214,230,230S,BDWF,4,2,0
2018,8/2/2018,214,230,230S,LSCS,15,1,0
2018,8/2/2018,214,230,230S,LSCS,1,2,0
2018,8/2/2018,214,230,230S,ARFL,2,NA,0
2018,8/2/2018,214,230,230S,FHSC,2,NA,0
2018,8/2/2018,214,230,230S,RBSM,5,NA,0
2018,8/2/2018,214,230,230N,ARCS,3,1,0
2018,8/2/2018,214,230,230N,ARCS,1,2,0
2018,8/2/2018,214,230,230N,RBSM,2,NA,0
2018,8/2/2018,214,220,220W,BDWF,1,3,0
2018,8/2/2018,214,220,220W,LSCS,12,2,0
2018,8/2/2018,214,220,220W,SFCD,2,NA,0
2018,8/2/2018,214,220,220W,ARFL,17,NA,0
2018,8/2/2018,214,220,220W,FHSC,16,NA,0
2018,8/2/2018,214,220,220W,RBSM,1,NA,0
2018,8/2/2018,214,220,220W,THSB,1,NA,0
2018,8/2/2018,214,220,220E,ARCS,2,1,0
2018,8/2/2018,214,220,220E,ARCS,4,2,0
2018,8/2/2018,214,220,220E,ARCS,3,3,0
2018,8/2/2018,214,220,220E,BDWF,2,2,0
2018,8/2/2018,214,220,220E,BDWF,9,3,0
2018,8/2/2018,214,220,220E,LSCS,3,1,0
2018,8/2/2018,214,220,220E,LSCS,47,2,0
2018,8/2/2018,214,220,220E,HBWF,11,NA,0
2018,8/2/2018,214,220,220E,ARFL,34,NA,0
2018,8/2/2018,214,220,220E,FHSC,40,NA,0
2018,8/2/2018,214,220,220E,RDWF,2,NA,0
2018,8/2/2018,214,218,218E,ARCS,1,2,0
2018,8/2/2018,214,218,218E,BDWF,3,3,0
2018,8/2/2018,214,218,218E,LSCS,4,1,0
2018,8/2/2018,214,218,218E,LSCS,40,2,0
2018,8/2/2018,214,218,218E,ARCD,1,NA,0
2018,8/2/2018,214,218,218E,SFCD,4,NA,0
2018,8/2/2018,214,218,218E,ARFL,18,NA,0
2018,8/2/2018,214,218,218E,FHSC,14,NA,0
2018,8/2/2018,214,218,218E,RBSM,1,NA,0
2018,8/2/2018,214,218,218W,ARCS,4,1,0
2018,8/2/2018,214,218,218W,ARCS,3,2,0
2018,8/2/2018,214,218,218W,BDWF,1,3,0
2018,8/2/2018,214,218,218W,LSCS,3,1,0
2018,8/2/2018,214,218,218W,LSCS,16,2,0
2018,8/2/2018,214,218,218W,SFCD,1,NA,0
2018,8/2/2018,214,218,218W,ARFL,5,NA,0
2018,8/2/2018,214,218,218W,FHSC,7,NA,0
2018,8/2/2018,214,218,218W,RDWF,1,NA,0
2018,8/2/2018,214,218,218W,RBSM,2,NA,0
2018,8/2/2018,214,214,214E,ARCS,8,1,0
2018,8/2/2018,214,214,214E,ARCS,4,2,0
2018,8/2/2018,214,214,214E,BDWF,2,1,0
2018,8/2/2018,214,214,214E,BDWF,10,2,0
2018,8/2/2018,214,214,214E,BDWF,1,3,0
2018,8/2/2018,214,214,214E,LSCS,4,1,0
2018,8/2/2018,214,214,214E,LSCS,3,2,0
2018,8/2/2018,214,214,214E,SFCD,2,NA,0
2018,8/2/2018,214,214,214E,ARFL,15,NA,0
2018,8/2/2018,214,214,214E,FHSC,2,NA,0
2018,8/2/2018,214,214,214E,RBSM,29,NA,3
2018,8/2/2018,214,214,214E,NNSB,3,NA,0
2018,8/2/2018,214,214,214E,RDWF,1,NA,0
2018,8/2/2018,214,214,214W,ARCS,70,1,0
2018,8/2/2018,214,214,214W,ARCS,11,2,0
2018,8/2/2018,214,214,214W,ARCS,1,3,0
2018,8/2/2018,214,214,214W,BDWF,67,2,0
2018,8/2/2018,214,214,214W,BDWF,21,3,0
2018,8/2/2018,214,214,214W,LSCS,13,1,0
2018,8/2/2018,214,214,214W,LSCS,17,2,0
2018,8/2/2018,214,214,214W,HBWF,3,NA,0
2018,8/2/2018,214,214,214W,ARFL,85,NA,0
2018,8/2/2018,214,214,214W,FHSC,14,NA,0
2018,8/2/2018,214,214,214W,RBSM,161,NA,70
2018,8/2/2018,214,214,214W,THSB,4,NA,0
2018,8/2/2018,214,214,214W,PINK,1,NA,0
2018,8/2/2018,214,214,214W,RDWF,4,NA,0
2018,8/2/2018,214,214,214W,NNSB,5,NA,0
2018,8/3/2018,215,230,230N,BDWF,1,2,0
2018,8/3/2018,215,230,230N,ARFL,2,NA,0
2018,8/3/2018,215,230,230N,FHSC,3,NA,0
2018,8/3/2018,215,230,230N,RBSM,1,NA,0
2018,8/3/2018,215,230,230N,NNSB,1,NA,0
2018,8/3/2018,215,230,230N,RDWF,1,NA,0
2018,8/3/2018,215,230,230S,ARCS,12,1,0
2018,8/3/2018,215,230,230S,ARCS,2,2,0
2018,8/3/2018,215,230,230S,BDWF,2,1,0
2018,8/3/2018,215,230,230S,BDWF,10,2,0
2018,8/3/2018,215,230,230S,LSCS,5,1,0
2018,8/3/2018,215,230,230S,LSCS,1,2,0
2018,8/3/2018,215,230,230S,ARFL,7,NA,0
2018,8/3/2018,215,230,230S,RBSM,9,NA,0
2018,8/3/2018,215,214,214E,ARCS,30,1,0
2018,8/3/2018,215,214,214E,ARCS,2,2,0
2018,8/3/2018,215,214,214E,BDWF,9,1,0
2018,8/3/2018,215,214,214E,BDWF,10,2,0
2018,8/3/2018,215,214,214E,LSCS,10,1,0
2018,8/3/2018,215,214,214E,LSCS,22,2,0
2018,8/3/2018,215,214,214E,ARFL,41,NA,0
2018,8/3/2018,215,214,214E,FHSC,5,NA,0
2018,8/3/2018,215,214,214E,RDWF,1,NA,0
2018,8/3/2018,215,214,214E,NNSB,1,NA,0
2018,8/3/2018,215,214,214W,ARCS,177,1,0
2018,8/3/2018,215,214,214W,ARCS,8,2,0
2018,8/3/2018,215,214,214W,ARCS,30,3,0
2018,8/3/2018,215,214,214W,BDWF,41,1,0
2018,8/3/2018,215,214,214W,BDWF,81,2,0
2018,8/3/2018,215,214,214W,BDWF,12,3,0
2018,8/3/2018,215,214,214W,LSCS,43,1,0
2018,8/3/2018,215,214,214W,LSCS,201,2,0
2018,8/3/2018,215,214,214W,DLVN,2,1,0
2018,8/3/2018,215,214,214W,DLVN,6,2,0
2018,8/3/2018,215,214,214W,HBWF,4,NA,0
2018,8/3/2018,215,214,214W,SFCD,2,NA,0
2018,8/3/2018,215,214,214W,ARFL,161,NA,0
2018,8/3/2018,215,214,214W,FHSC,6,NA,0
2018,8/3/2018,215,214,214W,RBSM,8,NA,0
2018,8/3/2018,215,214,214W,RDWF,3,NA,0
2018,8/3/2018,215,214,214W,NNSB,1,NA,0
2018,8/3/2018,215,220,220E,ARCS,19,1,0
2018,8/3/2018,215,220,220E,ARCS,43,2,0
2018,8/3/2018,215,220,220E,ARCS,16,3,0
2018,8/3/2018,215,220,220E,BDWF,2,1,0
2018,8/3/2018,215,220,220E,BDWF,40,2,0
2018,8/3/2018,215,220,220E,BDWF,2,3,0
2018,8/3/2018,215,220,220E,LSCS,18,1,0
2018,8/3/2018,215,220,220E,LSCS,62,2,0
2018,8/3/2018,215,220,220E,DLVN,1,1,0
2018,8/3/2018,215,220,220E,HBWF,6,NA,0
2018,8/3/2018,215,220,220E,ARCD,5,NA,0
2018,8/3/2018,215,220,220E,SFCD,6,NA,0
2018,8/3/2018,215,220,220E,ARFL,20,NA,0
2018,8/3/2018,215,220,220E,FHSC,8,NA,0
2018,8/3/2018,215,220,220E,RBSM,12,NA,0
2018,8/3/2018,215,220,220E,RDWF,7,NA,0
2018,8/3/2018,215,220,220W,ARCS,13,1,0
2018,8/3/2018,215,220,220W,ARCS,24,2,0
2018,8/3/2018,215,220,220W,ARCS,5,3,0
2018,8/3/2018,215,220,220W,BDWF,3,1,0
2018,8/3/2018,215,220,220W,BDWF,109,2,0
2018,8/3/2018,215,220,220W,BDWF,6,3,0
2018,8/3/2018,215,220,220W,LSCS,11,1,0
2018,8/3/2018,215,220,220W,LSCS,50,2,0
2018,8/3/2018,215,220,220W,HBWF,2,NA,0
2018,8/3/2018,215,220,220W,ARCD,2,NA,0
2018,8/3/2018,215,220,220W,SFCD,10,NA,0
2018,8/3/2018,215,220,220W,ARFL,50,NA,0
2018,8/3/2018,215,220,220W,FHSC,24,NA,0
2018,8/3/2018,215,220,220W,RBSM,12,NA,0
2018,8/3/2018,215,220,220W,RDWF,26,NA,0
2018,8/3/2018,215,218,218E,ARCS,4,1,0
2018,8/3/2018,215,218,218E,ARCS,8,2,0
2018,8/3/2018,215,218,218E,ARCS,2,3,0
2018,8/3/2018,215,218,218E,BDWF,1,2,0
2018,8/3/2018,215,218,218E,BDWF,1,3,0
2018,8/3/2018,215,218,218E,LSCS,3,1,0
2018,8/3/2018,215,218,218E,LSCS,14,2,0
2018,8/3/2018,215,218,218E,HBWF,2,NA,0
2018,8/3/2018,215,218,218E,ARCD,1,NA,0
2018,8/3/2018,215,218,218E,ARFL,32,NA,0
2018,8/3/2018,215,218,218E,FHSC,8,NA,0
2018,8/3/2018,215,218,218W,ARCS,5,1,0
2018,8/3/2018,215,218,218W,ARCS,7,2,0
2018,8/3/2018,215,218,218W,ARCS,1,3,0
2018,8/3/2018,215,218,218W,BDWF,3,3,0
2018,8/3/2018,215,218,218W,LSCS,6,1,0
2018,8/3/2018,215,218,218W,LSCS,19,2,0
2018,8/3/2018,215,218,218W,HBWF,4,NA,0
2018,8/3/2018,215,218,218W,SFCD,3,NA,0
2018,8/3/2018,215,218,218W,ARFL,20,NA,0
2018,8/3/2018,215,218,218W,FHSC,9,NA,0
2018,8/3/2018,215,218,218W,RBSM,4,NA,0
2018,8/4/2018,216,230,230N,ARCS,1,1,0
2018,8/4/2018,216,230,230N,FHSC,1,NA,0
2018,8/4/2018,216,230,230N,RBSM,4,NA,0
2018,8/4/2018,216,230,230S,ARCS,42,1,0
2018,8/4/2018,216,230,230S,ARCS,2,2,0
2018,8/4/2018,216,230,230S,BDWF,3,1,0
2018,8/4/2018,216,230,230S,BDWF,5,2,0
2018,8/4/2018,216,230,230S,LSCS,3,1,0
2018,8/4/2018,216,230,230S,RBSM,3,NA,1
2018,8/4/2018,216,230,230S,RDWF,1,NA,0
2018,8/4/2018,216,220,220E,ARCS,6,1,0
2018,8/4/2018,216,220,220E,ARCS,1,2,0
2018,8/4/2018,216,220,220E,ARCS,12,3,0
2018,8/4/2018,216,220,220E,BDWF,1,2,0
2018,8/4/2018,216,220,220E,BDWF,6,3,0
2018,8/4/2018,216,220,220E,LSCS,3,1,0
2018,8/4/2018,216,220,220E,LSCS,6,2,0
2018,8/4/2018,216,220,220E,HBWF,21,NA,0
2018,8/4/2018,216,220,220E,ARCD,1,NA,0
2018,8/4/2018,216,220,220E,ARFL,7,NA,0
2018,8/4/2018,216,220,220E,FHSC,35,NA,0
2018,8/4/2018,216,220,220E,RDWF,1,NA,0
2018,8/4/2018,216,220,220W,ARCS,6,1,0
2018,8/4/2018,216,220,220W,ARCS,1,2,0
2018,8/4/2018,216,220,220W,ARCS,1,3,0
2018,8/4/2018,216,220,220W,BDWF,10,2,0
2018,8/4/2018,216,220,220W,BDWF,4,3,0
2018,8/4/2018,216,220,220W,LSCS,4,1,0
2018,8/4/2018,216,220,220W,LSCS,5,2,0
2018,8/4/2018,216,220,220W,DLVN,1,2,0
2018,8/4/2018,216,220,220W,HBWF,2,NA,0
2018,8/4/2018,216,220,220W,ARCD,4,NA,0
2018,8/4/2018,216,220,220W,ARFL,18,NA,0
2018,8/4/2018,216,220,220W,FHSC,23,NA,0
2018,8/4/2018,216,220,220W,RBSM,4,NA,0
2018,8/4/2018,216,220,220W,RDWF,1,NA,0
2018,8/4/2018,216,218,218W,ARCS,15,1,0
2018,8/4/2018,216,218,218W,ARCS,10,2,0
2018,8/4/2018,216,218,218W,BDWF,2,2,0
2018,8/4/2018,216,218,218W,BDWF,1,3,0
2018,8/4/2018,216,218,218W,LSCS,22,2,0
2018,8/4/2018,216,218,218W,HBWF,1,NA,0
2018,8/4/2018,216,218,218W,ARCD,1,NA,0
2018,8/4/2018,216,218,218W,SFCD,2,NA,0
2018,8/4/2018,216,218,218W,ARFL,5,NA,0
2018,8/4/2018,216,218,218W,FHSC,17,NA,0
2018,8/4/2018,216,218,218W,RBSM,1,NA,0
2018,8/4/2018,216,218,218W,RDWF,1,NA,0
2018,8/4/2018,216,218,218W,GRAY,1,NA,0
2018,8/4/2018,216,218,218W,THSB,1,NA,0
2018,8/4/2018,216,218,218E,ARCS,19,1,0
2018,8/4/2018,216,218,218E,ARCS,8,2,0
2018,8/4/2018,216,218,218E,ARCS,5,3,0
2018,8/4/2018,216,218,218E,BDWF,1,3,0
2018,8/4/2018,216,218,218E,LSCS,9,1,0
2018,8/4/2018,216,218,218E,LSCS,19,2,0
2018,8/4/2018,216,218,218E,ARFL,11,NA,0
2018,8/4/2018,216,218,218E,FHSC,42,NA,0
2018,8/4/2018,216,214,214W,ARCS,27,1,0
2018,8/4/2018,216,214,214W,ARCS,1,2,0
2018,8/4/2018,216,214,214W,ARCS,1,3,0
2018,8/4/2018,216,214,214W,BDWF,6,1,0
2018,8/4/2018,216,214,214W,BDWF,4,2,1
2018,8/4/2018,216,214,214W,LSCS,1,1,0
2018,8/4/2018,216,214,214W,LSCS,4,2,0
2018,8/4/2018,216,214,214W,DLVN,1,1,0
